,business_status,formatted_address,geometry,icon,id,name,opening_hours,photos,place_id,plus_code,rating,reference,types,user_ratings_total,permanently_closed,tag,price_level,results
189,CLOSED_TEMPORARILY,"Chorao, Goa 403102, India","{'location': {'lat': 15.5269419, 'lng': 73.88080529999999}, 'viewport': {'northeast': {'lat': 15.52823622989272, 'lng': 73.88218987989272}, 'southwest': {'lat': 15.52553657010728, 'lng': 73.87949022010727}}}",https://maps.gstatic.com/mapfiles/place_api/icons/worship_hindu-71.png,35307bb0fd6716aea07b4502076be32d3656a8b1,Sai Baba Temple,,,ChIJT_DG3La_vzsRCEDYcJIl-wA,"{'compound_code': 'GVGJ+Q8 Chorao, Goa', 'global_code': '7J7MGVGJ+Q8'}",4.8,ChIJT_DG3La_vzsRCEDYcJIl-wA,"['hindu_temple', 'place_of_worship', 'point_of_interest', 'establishment']",6,TRUE,hindu_temple,,
190,CLOSED_TEMPORARILY,"Shivaji Nagar, Curca, Goa 403108, India","{'location': {'lat': 15.4680643, 'lng': 73.87552}, 'viewport': {'northeast': {'lat': 15.46940852989272, 'lng': 73.87691337989273}, 'southwest': {'lat': 15.46670887010727, 'lng': 73.87421372010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/worship_hindu-71.png,7dbe41ca677552c9f52b4fe1948c72399448d1ab,Shiva Temple,,"[{'height': 2250, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101547081661425975847"">Swapnesh Mangaonkar</a>'], 'photo_reference': 'CmRaAAAAN9JaIB4EBI_HGXWYo19o_ObCILAKqIhp76dL06eXoGN9J9LmhEm_oQ4Q3l_H3r62VYUbai4VFExMMvBzSLsrQMBQQJGmoD3SQP9mwP4Eb0HzGr6_2ui3aeWzUt98pjYnEhCB1xsL1TPmm0fMlUvQb7kVGhQeKEJIQ2OeQpgq3-As9Z67Bp3rSQ', 'width': 4000}]",ChIJE7etIzK_vzsRi_SSyYPsxlU,"{'compound_code': 'FV9G+66 Shivaji Nagar, Curca, Goa', 'global_code': '7J7MFV9G+66'}",4.5,ChIJE7etIzK_vzsRi_SSyYPsxlU,"['hindu_temple', 'place_of_worship', 'point_of_interest', 'establishment']",13,TRUE,hindu_temple,,
191,CLOSED_TEMPORARILY,"Unnamed Road, Cumbarjua, Goa 403107, India","{'location': {'lat': 15.5173962, 'lng': 73.947653}, 'viewport': {'northeast': {'lat': 15.51875342989272, 'lng': 73.94900732989271}, 'southwest': {'lat': 15.51605377010728, 'lng': 73.94630767010727}}}",https://maps.gstatic.com/mapfiles/place_api/icons/worship_hindu-71.png,44c947d7145e15fcce1ba52c77876e53ccb16ee6,Vithoba Temple,,,ChIJiZTJd9K9vzsR8MNpFMRwkWE,"{'compound_code': 'GW8X+X3 Cumbarjua, Goa', 'global_code': '7J7MGW8X+X3'}",5,ChIJiZTJd9K9vzsR8MNpFMRwkWE,"['hindu_temple', 'place_of_worship', 'point_of_interest', 'establishment']",2,TRUE,hindu_temple,,
192,CLOSED_TEMPORARILY,"Rd to Divar (North) Ferry Terminal, Navelim, Goa 403403, India","{'location': {'lat': 15.5211622, 'lng': 73.8985447}, 'viewport': {'northeast': {'lat': 15.52251832989272, 'lng': 73.89991977989271}, 'southwest': {'lat': 15.51981867010728, 'lng': 73.89722012010726}}}",https://maps.gstatic.com/mapfiles/place_api/icons/worship_hindu-71.png,924970ba28c4dc719bf68f604716aced3926dabd,Mahalakshmi Temple,,"[{'height': 3000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116474225247347583680"">katik praboo</a>'], 'photo_reference': 'CmRaAAAAr2SFibgFV5PMgFZIgHDRrRCqfdx8R_VfGEV7fTNSNt_R2AFGCuZDudYDKtzACcIBM-WknklvD0gssZ73xPGMKKEvnQFC9IdDNZw4eY4S9Ot6d5E21HDPBpKsLVnbz3P8EhB7PxkmHgxTHPKy1Rv8VUzVGhRrca8zm1xhMk8QncGAzKVOmUYVUA', 'width': 4000}]",ChIJIXxEJlC-vzsRn9yhzzgtem0,"{'compound_code': 'GVCX+FC Navelim, Goa', 'global_code': '7J7MGVCX+FC'}",4.3,ChIJIXxEJlC-vzsRn9yhzzgtem0,"['hindu_temple', 'place_of_worship', 'point_of_interest', 'establishment']",13,TRUE,hindu_temple,,
193,CLOSED_TEMPORARILY,"Tiswadi, Goa 403006, India","{'location': {'lat': 15.4874749, 'lng': 73.8580611}, 'viewport': {'northeast': {'lat': 15.48881332989272, 'lng': 73.85937467989272}, 'southwest': {'lat': 15.48611367010728, 'lng': 73.85667502010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/worship_hindu-71.png,78ac2bfbf072f1db87f49faa6a381d46c7104c6c,Hanuman Mandir,,"[{'height': 1080, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113993771881633760358"">Gokul Kanapally</a>'], 'photo_reference': 'CmRaAAAAD1FcfvvJhGUzReQ_crzNQ-0kwelikKoKhn5PY4P5Kh8FLsl91BREbaWYQqaz7rq3I1-OiCErl347eQD4Rastre7p1bRJMRtyWzb195eT67wsgdtU6v_eB-qngq7nOaFBEhBm7DXVwFoG782jQeTAsSQbGhQnauML-nSgGtm1DJqiGFECslxb6A', 'width': 1920}]",ChIJ5exTC2m_vzsRJja_egpSDps,"{'compound_code': 'FVP5+X6 Tiswadi, Goa', 'global_code': '7J7MFVP5+X6'}",4.4,ChIJ5exTC2m_vzsRJja_egpSDps,"['hindu_temple', 'place_of_worship', 'point_of_interest', 'establishment']",20,TRUE,hindu_temple,,
194,CLOSED_TEMPORARILY,"Akhada, St Estevam, Tiswadi, Goa 403106, India","{'location': {'lat': 15.5356845, 'lng': 73.9326705}, 'viewport': {'northeast': {'lat': 15.53699972989272, 'lng': 73.93398647989272}, 'southwest': {'lat': 15.53430007010728, 'lng': 73.93128682010727}}}",https://maps.gstatic.com/mapfiles/place_api/icons/worship_hindu-71.png,dac2feed646f07cbf0c30e719b88862895161d61,Satya Narayan Temple,,"[{'height': 3264, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114185358447849504830"">devesh tari</a>'], 'photo_reference': 'CmRaAAAApfdaYNhI7ucrRar0wzR_3bQzSkkZZWT4rTmANNakKSSilv1UiyUNBIazNQI_SYdAnX9uC9digzWp_R8WhdzBiLxk4mIxqn8gYUc6TXbyuaFih1oayAidfWn_mWqks18lEhDjF-cn3R7A_tffhlkA8g1FGhSxHELFrRzA8emwHxHwYTQrCOLtfQ', 'width': 2448}]",ChIJnSGrLgu-vzsRX7sRRaZTwGE,"{'compound_code': 'GWPM+73 St Estevam, St Estevam Island, Goa', 'global_code': '7J7MGWPM+73'}",4.2,ChIJnSGrLgu-vzsRX7sRRaZTwGE,"['hindu_temple', 'place_of_worship', 'point_of_interest', 'establishment']",15,TRUE,hindu_temple,,
195,CLOSED_TEMPORARILY,"Pilar, Goa 403402, India","{'location': {'lat': 15.4414132, 'lng': 73.8906439}, 'viewport': {'northeast': {'lat': 15.44284362989272, 'lng': 73.89172427989271}, 'southwest': {'lat': 15.44014397010728, 'lng': 73.88902462010726}}}",https://maps.gstatic.com/mapfiles/place_api/icons/worship_hindu-71.png,a1b82ef95c67dbe82b4e12ef83c5ecdc79127e59,Shri Mahadev Temple,,,ChIJNwvwICC5vzsRWCAKz1RIQV8,"{'compound_code': 'CVRR+H7 Pilar, Goa', 'global_code': '7J7MCVRR+H7'}",3,ChIJNwvwICC5vzsRWCAKz1RIQV8,"['hindu_temple', 'place_of_worship', 'point_of_interest', 'establishment']",5,TRUE,hindu_temple,,
196,CLOSED_TEMPORARILY,"Mangaddo, Gandaulim, Goa 403110, India","{'location': {'lat': 15.4952066, 'lng': 73.946084}, 'viewport': {'northeast': {'lat': 15.49654022989272, 'lng': 73.94737952989273}, 'southwest': {'lat': 15.49384057010728, 'lng': 73.94467987010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/worship_hindu-71.png,b87261118d9336bc9c4aa74a9f195aca7869c063,Shri Sateri Temple Dhulapi Corlim,,"[{'height': 3456, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106703144262272983043"">NIVEDITA NAIK</a>'], 'photo_reference': 'CmRaAAAAtXpvNr1b4c-cxJB4ro1FDsD4EYuZ28i6a6lziLR5QdMbtcYNi7AFChLkhDVS35fiC8QizIRPWX6u3ICqqroiZLERSR8pnfA8IXo-1jMQ1oQklk3YxjwkDMbe1YKri38nEhCzraI_7O_pj6hgN3jG30QOGhSs1KJTTz5afeUv-d7PfJ3lpSFARg', 'width': 4608}]",ChIJ2SgeayO8vzsRbyAlCIYDEmU,"{'compound_code': 'FWWW+3C Mangaddo, Gandaulim, Goa', 'global_code': '7J7MFWWW+3C'}",4.4,ChIJ2SgeayO8vzsRbyAlCIYDEmU,"['hindu_temple', 'place_of_worship', 'point_of_interest', 'establishment']",10,TRUE,hindu_temple,,
197,OPERATIONAL,"Near Grand Hyatt, Bambolim, Siridao, Bambolim, Goa 403108, India","{'location': {'lat': 15.4432655, 'lng': 73.8608829}, 'viewport': {'northeast': {'lat': 15.44458502989272, 'lng': 73.86212632989273}, 'southwest': {'lat': 15.44188537010728, 'lng': 73.85942667010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/generic_business-71.png,985963216d64a77d5b0edf0e9fd315b0e0338a81,Villa OneGoa,{'open_now': True},"[{'height': 1336, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112500181154970243225"">A Google User</a>'], 'photo_reference': 'CmRaAAAAXsV4qI3m8P7rJ9JEKY4UAEgYXz5eTCH3I1mMEVN2-JBwZJtUYMb9vYmWaW7GRidmOT0Wa9FPhfAkwyNGgJiDvAUMxeHk6fsiye1hRQLrxDK7o5kdKg9G5QQqR1rOWiloEhAjHa9_gkFhRa_hScpN6EJKGhTdJZI-nwhQEPJaGuD31jbx9N-sXQ', 'width': 2000}]",ChIJl7fhDbC5vzsRJE02xu-BxBE,"{'compound_code': 'CVV6+89 Bambolim, Goa', 'global_code': '7J7MCVV6+89'}",4.7,ChIJl7fhDbC5vzsRJE02xu-BxBE,"['lodging', 'point_of_interest', 'establishment']",3,,lodging,,
198,OPERATIONAL,"Unnamed Road, Pomburpa, Goa 403523, India","{'location': {'lat': 15.5688673, 'lng': 73.8557732}, 'viewport': {'northeast': {'lat': 15.57017937989272, 'lng': 73.85712922989272}, 'southwest': {'lat': 15.56747972010728, 'lng': 73.85442957010727}}}",https://maps.gstatic.com/mapfiles/place_api/icons/lodging-71.png,fddc3400d4563fa538ac292f4cf3675b163a656f,Siesta Goa,,"[{'height': 960, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106434101253992933469"">Kiran Clement dsouza</a>'], 'photo_reference': 'CmRaAAAAJjGnWpmTbkaYm_ed0GVPa7qbzT-lZYfdrbdJx2GuesOAUE_uh1Snjvua8HQqEjrLodfk8PZzR8LHsbzw6vQOrwZm8BaUpVLmjXpfm27p5ZCHtr9x3tw5tE_w-u3ye9UbEhBwZy1zTdzX68hS3GWiXLm-GhRmHrqnpL09mw3hYdUVOvUXhwC_RA', 'width': 1280}]",ChIJfbpd2kWVvzsRk2Y_QeUEub4,"{'compound_code': 'HV94+G8 Pomburpa, Goa', 'global_code': '7J7MHV94+G8'}",4.6,ChIJfbpd2kWVvzsRk2Y_QeUEub4,"['lodging', 'point_of_interest', 'establishment']",10,,lodging,,
199,OPERATIONAL,"2 villa no. 2, tropical woods, Britona, Goa 403501, India","{'location': {'lat': 15.5239774, 'lng': 73.8470906}, 'viewport': {'northeast': {'lat': 15.52501237989272, 'lng': 73.84854337989273}, 'southwest': {'lat': 15.52231272010728, 'lng': 73.84584372010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/lodging-71.png,4e0e8742dcc64ca6bac088551cff19fc2d9dbf7b,OYO Home Luxe 17402 Pool View Villa 4BHK,{'open_now': True},"[{'height': 427, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106484155339746906629"">A Google User</a>'], 'photo_reference': 'CmRaAAAA5UkZkxhFpN4abpRNDQnfvV5oB4Z4Ck7IPvdCWUmCpn7qko5P3WucaclomYZ3ayBw_2dpfq-wSkLpxvy_QSipO6pzj3jLFZ9rYFb9v-oxGqJpKQc7XiMk-njlH0nZkbwnEhCb-HtOuaK9RfhX1gqEzGbUGhSicnC04Fy1vX4JVrqCsxgIla68lQ', 'width': 640}]",ChIJ08pOCeq_vzsRfw4792MDRBU,"{'compound_code': 'GRFW+HR Alto Porvorim, Penha de França, Goa', 'global_code': '7J7MGRFW+HR'}",3.5,ChIJ08pOCeq_vzsRfw4792MDRBU,"['lodging', 'point_of_interest', 'establishment']",20,,lodging,,
200,OPERATIONAL,"National Hwy 4A Bypass Rd, Ilhas, Ribandar, Goa 403006, India","{'location': {'lat': 15.5051688, 'lng': 73.8670546}, 'viewport': {'northeast': {'lat': 15.50646227989272, 'lng': 73.86837302989272}, 'southwest': {'lat': 15.50376262010728, 'lng': 73.86567337010729}}}",https://maps.gstatic.com/mapfiles/place_api/icons/lodging-71.png,a4ac6cad42804eba443200289e996eec2b28ef21,Casinha Raibandar,,"[{'height': 3120, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106281552223516973820"">Vivek Abhinandan</a>'], 'photo_reference': 'CmRaAAAACt53GEJGejryuRwXuYj1dQx-IMBLXDhnfUAfphSldkKGJjRQQ4aNrCEYmqMhDdWB2cbEOvs30MsDFaq2UpgzzgSQhWvt5mrMqxb9AFZ2tEv0MDxmTetQtWfiZ-WKNlprEhDRkzBDKoR3k8LnQDVnoHvCGhR-BD_w6l-gFfF-3YO_6CxpZ2i1qg', 'width': 4160}]",ChIJLXPa4Aq_vzsRQ89Xtp0yFnI,"{'compound_code': 'GV48+3R Ribandar, Goa', 'global_code': '7J7MGV48+3R'}",4.6,ChIJLXPa4Aq_vzsRQ89Xtp0yFnI,"['lodging', 'point_of_interest', 'establishment']",83,,lodging,,
201,OPERATIONAL,"Lawande Panthea, Curca, Bambolim, Goa 403202, India","{'location': {'lat': 15.453, 'lng': 73.868528}, 'viewport': {'northeast': {'lat': 15.45437907989272, 'lng': 73.86990157989273}, 'southwest': {'lat': 15.45167942010728, 'lng': 73.86720192010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/lodging-71.png,360ba89919ba47d1ea4e37f532c42ba398aedcfd,OYO 11900 Exotic 3BHK,{'open_now': True},"[{'height': 427, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103136301585502273896"">A Google User</a>'], 'photo_reference': 'CmRaAAAAcn6hrCCqezBkQf6gNBkvFiKME2o8BDQsWZbjE4kyjxH07Jqe-Jiqqgw0038kSReYBgIU71tziy9SbZxRe3D59xpi7Qc1IMh0g4hke-UHbdEXa09MWxilEonL2Q5VfOfnEhDwDlHgruPQqpCi2DfYjL3iGhSSMzUIYga280qFHSg8CJGgu-hSCQ', 'width': 759}]",ChIJFRDcQYq5vzsRlDpXRoCabIA,"{'compound_code': 'FV39+6C Bambolim, Goa', 'global_code': '7J7MFV39+6C'}",4.4,ChIJFRDcQYq5vzsRlDpXRoCabIA,"['lodging', 'point_of_interest', 'establishment']",35,,lodging,,
202,OPERATIONAL,"Curca Canturlim, near the Curca Panchayat, Bambolim, Goa 403108, India","{'location': {'lat': 15.4605155, 'lng': 73.8770887}, 'viewport': {'northeast': {'lat': 15.46213272989272, 'lng': 73.87848667989273}, 'southwest': {'lat': 15.45943307010727, 'lng': 73.87578702010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/lodging-71.png,6ebbcfe00e2928ee11d5f47ee9275cbf473591bd,Uberlife Rooms Lake View,{'open_now': True},"[{'height': 1533, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117365786689342588480"">Uberlife Rooms Bambolim</a>'], 'photo_reference': 'CmRaAAAAprB5E5x2ZJKHqRbBEpgn0szMK9UKwnR4KTgvRp8TGfdU4JoXNIC2xq2phc20RgioiANpSsziHKiBzB6mSa8xvXXwQjEnJyqowMhgMnZdzq6Dl2vmcZadr1R34cxRN87rEhD2ixh6JTuf209er9_atPPqGhSwQDVrsSaekJ5-knxGbJJfL4fe6g', 'width': 2300}]",ChIJS_tegdK4vzsRKBNxWkIkt7M,"{'compound_code': 'FV6G+6R Bambolim, Goa', 'global_code': '7J7MFV6G+6R'}",4.5,ChIJS_tegdK4vzsRKBNxWkIkt7M,"['lodging', 'point_of_interest', 'establishment']",34,,lodging,,
203,OPERATIONAL,"Sundays Forever, Village Calvim, Aldona, Bardez,, North Goa, Goa, 403508, India","{'location': {'lat': 15.56643, 'lng': 73.88833199999999}, 'viewport': {'northeast': {'lat': 15.56780562989272, 'lng': 73.88963932989272}, 'southwest': {'lat': 15.56510597010728, 'lng': 73.88693967010727}}}",https://maps.gstatic.com/mapfiles/place_api/icons/generic_business-71.png,b173a37aec726b989ac0c3c77089175ede14542a,Sundays Forever- India's Finest Vacation Homes,{'open_now': True},"[{'height': 1536, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115117082899162836259"">&quot;Sundays Forever&quot; A Homestay</a>'], 'photo_reference': 'CmRaAAAAUKcsMJh39n62dAo0YkqgTjny8YXXrH1goAQHDXtZg_qT0Nzpd1bSixE0cWxJKDVaQpo2dXq2WZi3uEJx6dLium83DbmF8xgN8YwtVG9g_mpoat9aEkfeMGQKjA7wFdhQEhBqijTCLVrGaE-EBmyMc-IiGhRF1ySPccqhclX2dMVsZxJZ1CQ9ug', 'width': 2048}]",ChIJj_yR-XeVvzsRb9qtdpk_7xc,"{'compound_code': 'HV8Q+H8 Maem, Goa', 'global_code': '7J7MHV8Q+H8'}",4.6,ChIJj_yR-XeVvzsRb9qtdpk_7xc,"['lodging', 'point_of_interest', 'establishment']",25,,lodging,,
204,OPERATIONAL,"karabhat-belbhat , near at, St Bartholomew Church Rd, Chorao, Goa 403102, India","{'location': {'lat': 15.5482324, 'lng': 73.87840000000001}, 'viewport': {'northeast': {'lat': 15.54947777989272, 'lng': 73.87980257989273}, 'southwest': {'lat': 15.54677812010728, 'lng': 73.87710292010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/lodging-71.png,0ac4b4cea6bcc4ec01dfe25dde815b6edc909556,Island Pool Villa,,"[{'height': 1536, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115000089998022543890"">Anoop Shekhawat</a>'], 'photo_reference': 'CmRaAAAA2pBgidWeRGMpo_mwPnU9jx6aMILY5UAJYZ5K9t5AOAVpiAAjjycDjbHAYjmnkg3dP9uebJQevL_1nSNcwzJ-BxnOurJLbFmjp9m63_P20zq-DohT4j7hR0EDT-MD81MVEhBNcFedRWD2Dpyu1HYl1ko-GhRUl1n3KqT91X3-PMQ2i3uSzqZ6Rg', 'width': 2048}]",ChIJ42nqtNC_vzsRJmMn4XADYOs,"{'compound_code': 'GVXH+79 Chorao, Goa', 'global_code': '7J7MGVXH+79'}",4.9,ChIJ42nqtNC_vzsRJmMn4XADYOs,"['lodging', 'point_of_interest', 'establishment']",93,,lodging,,
205,OPERATIONAL,"Near Tonca Ferry Terminal Candola, Marcela, Ponda, Goa 403107, India","{'location': {'lat': 15.5340974, 'lng': 73.95774569999999}, 'viewport': {'northeast': {'lat': 15.53588967989272, 'lng': 73.95931082989271}, 'southwest': {'lat': 15.53319002010728, 'lng': 73.95661117010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/lodging-71.png,703b8957aef933723cae5b723452df44f747fb1d,Riverside Nest,,"[{'height': 3488, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103662082430214091209"">A Google User</a>'], 'photo_reference': 'CmRaAAAAShSgO3Qnru4DagFR3iWnMY2Q8YPAEwnvOjdn99tYmV6PDOBfyMmDoWb2YHnbyYkFRA6Q7qewzQmurBKFkaqLXEtZFSfQ6sQ9Z91wlPpPjkgAhy1x7VGju3D7NmamM0QXEhARxsjVGfXF3ysZU1bE2z9wGhR0NMFZ5iFfQHPzQ-DhgKr0QGsrVA', 'width': 4640}]",ChIJKdffZcu9vzsRlr4hIZclVfo,"{'compound_code': 'GXM5+J3 Betqui, Goa', 'global_code': '7J7MGXM5+J3'}",5,ChIJKdffZcu9vzsRlr4hIZclVfo,"['lodging', 'point_of_interest', 'establishment']",1,,lodging,,
206,OPERATIONAL,"PANDAO VADDO, SURVEY NO. 438/16 VILLAGE CHORAO, IIHAS GOA, Chorao, Goa 403523, India","{'location': {'lat': 15.555441, 'lng': 73.8861969}, 'viewport': {'northeast': {'lat': 15.55684622989272, 'lng': 73.88766432989271}, 'southwest': {'lat': 15.55414657010728, 'lng': 73.88496467010727}}}",https://maps.gstatic.com/mapfiles/place_api/icons/lodging-71.png,992b8e99f996cab80b49a48f29ee9e0c0f6e7490,Terra Rosa,,"[{'height': 3456, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106631198044342845502"">aparna ananth</a>'], 'photo_reference': 'CmRaAAAAUWtLeXfqpV734FMGoEGKO2VWRTgmdLTfkYpdI0Cg818aaVcptb7xc4gA3dckK78dO-Bq04TjRJ8TqFYq4DLQmY0QSnmx7WHUgmZ5Krkz2urZxthUlRYKNDVYC9VIfPj5EhBaBiz6vQLUmXQECgfXAa1AGhRu6AxV_SM7Yq9LXO8ZdSa4WSufEw', 'width': 4608}]",ChIJJYYMzX-VvzsRLMXAs94Q4zQ,"{'compound_code': 'HV4P+5F Chorao, Goa', 'global_code': '7J7MHV4P+5F'}",4.5,ChIJJYYMzX-VvzsRLMXAs94Q4zQ,"['lodging', 'point_of_interest', 'establishment']",10,,lodging,,
207,OPERATIONAL,"FLAT No. FF-1 (First Floor),HOUSE NO. 128/23/65-05 Lawande Panthea Goa, Goa 403202, India","{'location': {'lat': 15.453, 'lng': 73.868528}, 'viewport': {'northeast': {'lat': 15.45437907989272, 'lng': 73.86990157989273}, 'southwest': {'lat': 15.45167942010728, 'lng': 73.86720192010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/lodging-71.png,977189d777eefaf5f04cffed719b42cb12e6d1e5,OYO 11897 Greek Style 2BHK,{'open_now': True},"[{'height': 427, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111942118883585035415"">A Google User</a>'], 'photo_reference': 'CmRZAAAAGPlfbXtVuwJTBWW-oLKQJveVyAw2o6dtBLwWgaJxktzAUsE327HLTw2LcU2hgs0wq0XKXebdrqv8gm-go-NaUptVA-dyJWXCPr0xOOwgXz_R_tdSAPe7-GlY4FM9z6aPEhA-1FEETtmnKfk2N_aU4lj4GhQ19SYOoiOYsIiiaT0GoMLcfbCQTA', 'width': 759}]",ChIJyfql98i4vzsR00R-cb15Tbs,"{'compound_code': 'FV39+6C Curca, Goa', 'global_code': '7J7MFV39+6C'}",4.1,ChIJyfql98i4vzsR00R-cb15Tbs,"['lodging', 'point_of_interest', 'establishment']",164,,lodging,,
208,OPERATIONAL,"Amrapali, 1105 Morgado Vaddo, Maina, Goa 403108, India","{'location': {'lat': 15.4414777, 'lng': 73.86921}, 'viewport': {'northeast': {'lat': 15.44282607989272, 'lng': 73.87055992989272}, 'southwest': {'lat': 15.44012642010728, 'lng': 73.86786027010729}}}",https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,81c718a010032268646dcf412c4d2e00a51f61de,Café Amrapali,{'open_now': True},"[{'height': 4032, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111092196466773820048"">govind venugopal</a>'], 'photo_reference': 'CmRaAAAAhNvuqDsmVFR07Czs7BgM6dk8d8fwBiFZy59GMxl7IUtwfZNgDOPDeZn2gRC0wfKhdkbij4NYctALDSJQPR5aabK6CCrDujhwfavBCIM9wiwplsm8Cqp8DHme69xzgjbpEhAd_CoDT9IvvCjFFjiKH1BqGhSJFAwmq27IWdCfx2AsG2HeerVk0w', 'width': 3024}]",ChIJj8uHucG4vzsRUSxVLeZljYg,"{'compound_code': 'CVR9+HM Maina, Goa', 'global_code': '7J7MCVR9+HM'}",4.3,ChIJj8uHucG4vzsRUSxVLeZljYg,"['lodging', 'restaurant', 'food', 'point_of_interest', 'establishment']",195,,lodging,,
209,OPERATIONAL,"1105 Morgado Vaddo, Goa Velha, Goa 403108, India","{'location': {'lat': 15.4416142, 'lng': 73.86984009999999}, 'viewport': {'northeast': {'lat': 15.44302862989272, 'lng': 73.87111012989271}, 'southwest': {'lat': 15.44032897010728, 'lng': 73.86841047010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/lodging-71.png,289d8b5fb45adf4c44100d070696ca2e2a69d34e,Amrapali • House of Grace,,"[{'height': 447, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105978044660532901700"">A Google User</a>'], 'photo_reference': 'CmRaAAAA_ak3G53qRy8wyYI4DyTPNZpi-iuxxvihrJDEbe9IPzEiH9YYCEsZWaH128998JVoTFGsZlLydupTYT0175UZuTME8eOoP9YW4H-MmSAQE8j3qkYKRBzQ1z6dUcM-ek_JEhACPIDmRE2chcISyEZpKk80GhQZy7yxBaKIf9sGxNAbnKoPtwZl-Q', 'width': 1136}]",ChIJr-dXl9W5vzsRPAi0FxPA2Cs,"{'compound_code': 'CVR9+JW Goa Velha, Goa', 'global_code': '7J7MCVR9+JW'}",4.4,ChIJr-dXl9W5vzsRPAi0FxPA2Cs,"['lodging', 'point_of_interest', 'establishment']",80,,lodging,,
210,OPERATIONAL,"Bambolim beach property, No.2311, Firguem Bhatt, siridao, Tiswadi, North, Goa 403108, India","{'location': {'lat': 15.4407215, 'lng': 73.8639594}, 'viewport': {'northeast': {'lat': 15.44264342989272, 'lng': 73.86519097989272}, 'southwest': {'lat': 15.43994377010728, 'lng': 73.86249132010727}}}",https://maps.gstatic.com/mapfiles/place_api/icons/lodging-71.png,6eb60a84c99cc08e5717c4717c0dfde02fcca458,Hotel Marosa,{'open_now': True},"[{'height': 1280, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107222835685000859793"">A Google User</a>'], 'photo_reference': 'CmRaAAAAKOlweXdBO6iWDJA8nnZjPK5CNeGWEFT2GIbfFdvScLHOh81kwRr_t8mjM4Fc2UwHSU4JBnDDhRwAwQl0slvbWZK1DuTTO6lsVF48umdXYPHjtjih1hPc5PeJX7jcAn5wEhDyNJM7UgkVRycsJSOt6gCOGhRc_l_n1lYyYgmvfqp1yugM4KPH8g', 'width': 853}]",ChIJr3s06Tq5vzsRZ8i3MVu3fN4,"{'compound_code': 'CVR7+7H Siridao, Goa', 'global_code': '7J7MCVR7+7H'}",4.9,ChIJr3s06Tq5vzsRZ8i3MVu3fN4,"['lodging', 'point_of_interest', 'establishment']",7,,lodging,,
